Fecha Publicación,OP,Entidad,Dispositivo,Número,Sumilla,Link,Fecha Corte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363340-1,"CONSEJO NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN TECNOLÓGICA",RESOLUCION,N° 007-2025-CONCYTEC-P,Designan Director de la Dirección de Evaluación y Gestión del Conocimiento del CONCYTEC,https://busquedas.elperuano.pe/dispositivo/NL/2363340-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2362947-1,"CONSEJO NACIONAL DE CIENCIA, TECNOLOGÍA E INNOVACIÓN TECNOLÓGICA",RESOLUCION,N° 001-2025-PROCIENCIA-DE,Delegan diversas facultades en el Responsable de la Unidad de Administración de PROCIENCIA durante el año fiscal 2025,https://busquedas.elperuano.pe/dispositivo/NL/2362947-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363347-1,INSTITUTO NACIONAL DE ESTADISTICA E INFORMATICA,RESOLUCION JEFATURAL,N° 011-2025-INEI,Designan Director Técnico I de la Dirección Nacional de Censos y Encuestas del INEI,https://busquedas.elperuano.pe/dispositivo/NL/2363347-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363337-1,INSTITUTO NACIONAL DE ESTADISTICA E INFORMATICA,RESOLUCION JEFATURAL,N° 007-2025-INEI,Aprueban Índices Unificados de Precios de la Construcción para las seis (6) Áreas Geográficas correspondientes al mes de diciembre de 2024,https://busquedas.elperuano.pe/dispositivo/NL/2363337-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363339-1,INSTITUTO NACIONAL DE ESTADISTICA E INFORMATICA,RESOLUCION JEFATURAL,N° 008-2025-INEI,Aprueban Factores de Reajuste que debe aplicarse a las obras de edificación correspondiente a las seis (6) Áreas Geográficas para las Obras del Sector Privado producidas en el mes de diciembre de 2024,https://busquedas.elperuano.pe/dispositivo/NL/2363339-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363348-1,CORTE SUPREMA DE JUSTICIA,RESOLUCION ADMINISTRATIVA,N° 000386-2024-P-PJ,Formalizan actualizaciones (reordenamiento de cargos) de los Cuadros para Asignación de Personal Provisional del Poder Judicial,https://busquedas.elperuano.pe/dispositivo/NL/2363348-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2345411-1,INSTITUCIONES EDUCATIVAS,RESOLUCION,N° 0479-2024-CU-GYT/UNCP,Otorgan duplicado de diploma de título profesional de Ingeniería Químico Industrial de la Universidad Nacional del Centro del Perú,https://busquedas.elperuano.pe/dispositivo/NL/2345411-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363194-1,JURADO NACIONAL DE ELECCIONES,RESOLUCION,N° 0004-2025-JNE,Designan secretaria general del Jurado Nacional de Elecciones,https://busquedas.elperuano.pe/dispositivo/NL/2363194-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363227-1,JURADO NACIONAL DE ELECCIONES,RESOLUCION,N° 0451-2024-JNE,Convocan a ciudadana para que asuma el cargo de regidora del Concejo Distrital de Puerto Bermúdez provincia de Oxapampa departamento de Pasco,https://busquedas.elperuano.pe/dispositivo/NL/2363227-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-1,MINISTERIO PUBLICO,RESOLUCION,N° 131-2025-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal de Lima Este,https://busquedas.elperuano.pe/dispositivo/NL/2363226-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-2,MINISTERIO PUBLICO,RESOLUCION,N° 132-2025-MP-FN,Nombran fiscal adjunta provincial provisional del Distrito Fiscal de Lima Sur,https://busquedas.elperuano.pe/dispositivo/NL/2363226-2,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-3,MINISTERIO PUBLICO,RESOLUCION,N° 133-2025-MP-FN,Nombran fiscal adjunto provincial provisional del Distrito Fiscal de Madre de Dios,https://busquedas.elperuano.pe/dispositivo/NL/2363226-3,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-4,MINISTERIO PUBLICO,RESOLUCION,N° 134-2025-MP-FN,Nombran fiscal adjunto provincial provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2363226-4,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-5,MINISTERIO PUBLICO,RESOLUCION,N° 135-2025-MP-FN,Designan fiscal adjunto supremo titular en el despacho de la Primera Fiscalía Suprema Penal,https://busquedas.elperuano.pe/dispositivo/NL/2363226-5,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-6,MINISTERIO PUBLICO,RESOLUCION,N° 136-2025-MP-FN,Nombran fiscal adjunta provincial provisional del Distrito Fiscal de Lima Norte,https://busquedas.elperuano.pe/dispositivo/NL/2363226-6,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-7,MINISTERIO PUBLICO,RESOLUCION,N° 137-2025-MP-FN,Nombran fiscal adjunta provincial provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2363226-7,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-8,MINISTERIO PUBLICO,RESOLUCION,N° 138-2025-MP-FN,Designan fiscales en la Fiscalía Provincial Corporativa Especializada en Delitos de Corrupción de Funcionarios del Distrito Fiscal de Lima Norte y en la Fiscalía Supraprovincial Corporativa Especializada en Delitos de Corrupción de Funcionarios y nombran fiscal adjunta provincial provisional del Distrito Fiscal de Lima Norte,https://busquedas.elperuano.pe/dispositivo/NL/2363226-8,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363226-9,MINISTERIO PUBLICO,RESOLUCION,N° 139-2025-MP-FN,Nombran fiscal provincial provisional del Distrito Fiscal de Lima Centro,https://busquedas.elperuano.pe/dispositivo/NL/2363226-9,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363234-1,AUTORIDAD NACIONAL DE CONTROL DEL MINISTERIO PUBLICO,RESOLUCION JEFATURAL,N° 027-2025-ANC-MP-J,Modifican el Reglamento de Organización y Funciones de la Autoridad Nacional de Control del Ministerio Público,https://busquedas.elperuano.pe/dispositivo/NL/2363234-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2359848-1,MUNICIPALIDAD DE CHORRILLOS,Anexo,Anexo de la Ordenanza N° 494-MDCH,Anexo I Informe Técnico de la Ordenanza que establece el Régimen Tributario de los Arbitrios Municipales de Barrido de Calles Recolección de Residuos Sólidos Parques y Jardines y Serenazgo para el Ejercicio Fiscal 2025 en el distrito de Chorrillos,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1OTg0OC0xMjAyNTAxMTg=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2359249-1,MUNICIPALIDAD DE CHORRILLOS,Res. Alcaldía,N° 000001-2025-MDCH/ALC,Delegan diversas facultades en funcionarios de la Municipalidad de Chorrillos durante el ejercicio del Año 2025,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1OTI0OS0xMjAyNTAxMTg=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2361632-1,MUNICIPALIDAD DE CHORRILLOS,Res. Alcaldía,N° 000005-2025-MDCH/ALC,Modifican el Texto Único de Servicios No Exclusivos – TUSNE de la Municipalidad Distrital de Chorrillos,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM2MTYzMi0xMjAyNTAxMTg=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2363149-1,MUNICIPALIDAD DE SAN MARTIN DE PORRES,DECRETO DE ALCALDIA,N° 001-2025/MDSMP,Convocan al proceso de elección de seis representantes de la Sociedad Civil para integrar el Consejo de Coordinación Local Distrital del distrito de San Martín de Porres (CCLD) período 2025-2027,https://busquedas.elperuano.pe/dispositivo/NL/2363149-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2360814-1,MUNICIPALIDAD DE SURQUILLO,FE DE ERRATA,Ordenanza N° 551-2024-MDS,FE DE ERRATA,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM2MDgxNC0xMjAyNTAxMTg=,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18/01/2025,2359058-1,MUNICIPALIDAD PROVINCIAL DE HUÁNUCO,ORDENANZA,N° 19-2024-MPHCO,Ordenanza Municipal que aprueba el Reglamento de Organización y Funciones (ROF) de la Municipalidad Provincial de Huánuco,https://busquedas.elperuano.pe/dispositivo/NL/2359058-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363350-1,CONGRESO DE LA REPUBLICA,LEY,N° 32246,Ley que modifica la Ley 27995 -Ley que establece procedimientos para asignar bienes dados de baja por las instituciones públicas a favor de los centros educativos de las regiones de extrema pobreza- para incorporar como sus beneficiarios a los establecimientos de salud y a las familias que dependen de la agricultura familiar regulada en la Ley 30355 Ley de Promoción y Desarrollo de la Agricultura Familiar,https://busquedas.elperuano.pe/dispositivo/NL/2363350-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363350-2,CONGRESO DE LA REPUBLICA,LEY,N° 32247,Ley que modifica la Ley 27297 Ley que crea la Universidad Nacional Amazónica de Madre de Dios para ampliar el número de carreras profesionales,https://busquedas.elperuano.pe/dispositivo/NL/2363350-2,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362833-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION JEFATURAL,N° 000003-2025-ANIN/JEF,Designan Ejecutivo de la Unidad de Modernización de la Oficina de Planeamiento y Presupuesto de la Autoridad Nacional de Infraestructura,https://busquedas.elperuano.pe/dispositivo/NL/2362833-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362909-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION SUPREMA,N° 006-2025-PCM,Autorizan viaje del Ministro de Desarrollo Agrario y Riego a la Confederación Suiza y encargan su Despacho al Ministro de la Producción,https://busquedas.elperuano.pe/dispositivo/NL/2362909-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363078-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION SUPREMA,N° 007-2025-PCM,Autorizan viaje de Ministro de Relaciones Exteriores a la Confederación Suiza y encargan su Despacho al Presidente del Consejo de Ministros,https://busquedas.elperuano.pe/dispositivo/NL/2363078-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363078-2,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION SUPREMA,N° 008-2025-PCM,Autorizan viaje de Ministra de la Mujer y Poblaciones Vulnerables a la Confederación Suiza y encargan su Despacho al Ministro del Ambiente,https://busquedas.elperuano.pe/dispositivo/NL/2363078-2,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363078-3,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION SUPREMA,N° 009-2025-PCM,Autorizan viaje de Ministro de de Educación a los EE.UU. y encargan su Despacho al Ministro de Vivienda Construcción y Saneamiento,https://busquedas.elperuano.pe/dispositivo/NL/2363078-3,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362670-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,N° 005-2025-MINCETUR,Autorizan viaje de representante de PROMPERÚ para participar en evento que se realizará en los Estados Unidos Mexicanos,https://busquedas.elperuano.pe/dispositivo/NL/2362670-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362672-1,COMERCIO EXTERIOR Y TURISMO,RESOLUCION MINISTERIAL,N° 006-2025-MINCETUR,Autorizan viaje de representantes de PROMPERÚ para participar en evento que se realizará en España,https://busquedas.elperuano.pe/dispositivo/NL/2362672-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362162-1,CULTURA,RESOLUCION DIRECTORAL,N° 000014-2025-DGPA-VMPCIC/MC,Determinan la Protección Provisional del Sitio Arqueológico La Caleta ubicado en el distrito de Atiquipa provincia de Caravelí departamento de Arequipa,https://busquedas.elperuano.pe/dispositivo/NL/2362162-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362131-1,CULTURA,RESOLUCION DIRECTORAL,N° 000013-2025-DGPA-VMPCIC/MC,Determinan la Protección Provisional de los Sitios Arqueológicos Cerro Cabras -Chorobal Sector 1 y Cerro Cabras - Chorobal Sector 2 ubicados en el distrito de Chao provincia de Virú departamento de La Libertad,https://busquedas.elperuano.pe/dispositivo/NL/2362131-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362135-1,CULTURA,RESOLUCION DIRECTORAL,N° 000011-2025-DGPA-VMPCIC/MC,Determinan la Protección Provisional del sitio arqueológico San Juan de Miraflores ubicado en el distrito de Chacabamba provincia de Yarowilca departamento de Huánuco,https://busquedas.elperuano.pe/dispositivo/NL/2362135-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362083-1,DEFENSA,RESOLUCION MINISTERIAL,N° 00032-2025-DE,Autorizan viaje de oficial de la Marina de Guerra del Perú a los EE.UU. en comisión de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2362083-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362785-1,DEFENSA,RESOLUCION MINISTERIAL,N° 00044-2025-DE,Autorizan viaje de Oficiales de la Fuerza Aérea del Perú a España en misión de estudios,https://busquedas.elperuano.pe/dispositivo/NL/2362785-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362798-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION,N° D000004-2025-OFIS-PE,Designan Jefe de la Oficina de Asesoría Jurídica del Organismo de Focalización e Información Social (OFIS),https://busquedas.elperuano.pe/dispositivo/NL/2362798-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362679-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION MINISTERIAL,N° D000010-2025-MIDIS,Designan Jefe de la Oficina General de Asesoría Jurídica del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2362679-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362778-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION MINISTERIAL,N° D000011-2025-MIDIS,Aprueban modificación de las Bases de la Octava Edición del Premio Nacional Sello Municipal INCLUIR PARA CRECER Gestión local para las personas,https://busquedas.elperuano.pe/dispositivo/NL/2362778-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362903-1,DESARROLLO E INCLUSIÓN SOCIAL,RESOLUCION MINISTERIAL,N° D000012 -2025-MIDIS,Modifican la Sección Segunda del Reglamento de Organización y Funciones del Ministerio de Desarrollo e Inclusión Social,https://busquedas.elperuano.pe/dispositivo/NL/2362903-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362826-1,ECONOMIA Y FINANZAS,RESOLUCION DIRECTORAL,N° 0004-2025-EF/53.01,Aprueban Directiva N° 0004-2025-EF/53.01 Normas para el registro de información en el Aplicativo Informático para el Registro Centralizado de Planillas y de Datos de los Recursos Humanos del Sector Público,https://busquedas.elperuano.pe/dispositivo/NL/2362826-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362848-1,ECONOMIA Y FINANZAS,RESOLUCION DIRECTORAL,N° 0001-2025-EF/54.01,Resolución Directoral que modifica la Directiva N° 0002-2021-EF/54.01 Directiva que regula los Actos de Adquisición y Disposición Final de Bienes Inmuebles y dicta otra disposición,https://busquedas.elperuano.pe/dispositivo/NL/2362848-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362525-1,ECONOMIA Y FINANZAS,RESOLUCION DIRECTORAL,N° 0003-2025-EF/53.01,Aprueban Directiva N° 0003-2025-EF/53.01 Normas para la implementación progresiva del registro de los ingresos correspondientes a los recursos humanos del Sector Público de los gobiernos locales y otras entidades en el Aplicativo Informático para el Registro Centralizado de Planillas y de Datos de los Recursos Humanos del Sector Público,https://busquedas.elperuano.pe/dispositivo/NL/2362525-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362850-1,ECONOMIA Y FINANZAS,RESOLUCION MINISTERIAL,N° 011-2025-EF/15,Aprueban el Procedimiento para la actualización de la información del Catastro Fiscal,https://busquedas.elperuano.pe/dispositivo/NL/2362850-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362832-1,ENERGIA Y MINAS,RESOLUCION,N° 004-2025-MINEM/SG,Designan Secretaria Técnica encargada de brindar apoyo a las autoridades del Procedimiento Administrativo Disciplinario del Ministerio de Energía y Minas,https://busquedas.elperuano.pe/dispositivo/NL/2362832-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362659-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION MINISTERIAL,N° 0010-2025-JUS,Cancelan título de notario del distrito del Rímac provincia de Lima departamento de Lima por causal de renuncia,https://busquedas.elperuano.pe/dispositivo/NL/2362659-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362791-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N° 006-2025-MIMP,Autorizan viaje de servidor del Ministerio a la Confederación Suiza en comisión de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2362791-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362807-1,PRODUCE,RESOLUCION MINISTERIAL,N° 000013-2025-PRODUCE,Disponen la publicación del proyecto de Decreto Supremo que modifica el Reglamento de la Ley N° 30063 Ley de creación de la Autoridad Nacional de Sanidad e Inocuidad en Pesca y Acuicultura (SANIPES) aprobado mediante Decreto Supremo N° 010-2019-PRODUCE y su Exposición de Motivos,https://busquedas.elperuano.pe/dispositivo/NL/2362807-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362810-1,PRODUCE,RESOLUCION MINISTERIAL,N° 000014-2025-PRODUCE,Autorizan Transferencia Financiera del Pliego 038: Ministerio de la Producción con cargo a los recursos del Presupuesto Institucional de la Unidad Ejecutora 004: Programa Nacional de Innovación para la Competitividad y Productividad a favor del Instituto Nacional de Estadística e Informática - INEI,https://busquedas.elperuano.pe/dispositivo/NL/2362810-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363263-1,RELACIONES EXTERIORES,RESOLUCION MINISTERIAL,N° 0031-2025-RE,Modifican la Resolución Ministerial N° 0020-2025-RE que autorizó viaje de funcionario diplomático a EE.UU.,https://busquedas.elperuano.pe/dispositivo/NL/2363263-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2363332-1,SALUD,RESOLUCION MINISTERIAL,N° 035-2025/MINSA,Aprueban la Directiva Administrativa N° 369-MINSA/CENARES-2025 Directiva Administrativa que establece disposiciones para la solicitud de recursos estratégicos en salud y el uso de los recursos destinados a su adquisición y distribución a favor de afiliados al Seguro Integral de Salud en el marco del Aseguramiento Universal en Salud,https://busquedas.elperuano.pe/dispositivo/NL/2363332-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362547-1,SALUD,RESOLUCION MINISTERIAL,N° 029-2025/MINSA,Aprueban Guía Técnica para el Mantenimiento Preventivo de Grupos Electrógenos en los Establecimientos de Salud del Ministerio de Salud y de los Gobiernos Regionales,https://busquedas.elperuano.pe/dispositivo/NL/2362547-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362043-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N° 007-2025-MTC/01.03,Otorgan a la empresa NETVOICE S.A.C. Concesión Única para la prestación de servicios públicos de telecomunicaciones en área que comprende todo el territorio de la República,https://busquedas.elperuano.pe/dispositivo/NL/2362043-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362071-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N° 009-2025-MTC/01.03,Otorgan a la empresa Wanka Enterprises S.A.C. concesión única para la prestación de servicios públicos de telecomunicaciones en área que comprende todo el territorio nacional,https://busquedas.elperuano.pe/dispositivo/NL/2362071-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362081-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N° 012-2025-MTC/01.02,Ratifican el Memorándum de Entendimiento entre Autoridades Aeronáuticas Civiles de la República del Perú y la República de Costa Rica,https://busquedas.elperuano.pe/dispositivo/NL/2362081-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362908-1,"VIVIENDA, CONSTRUCCIÓN Y SANEAMIENTO",RESOLUCION MINISTERIAL,N° 015-2025-VIVIENDA,Autorizan Transferencia Financiera a favor del Fondo MIVIVIENDA S.A. destinada a la ejecución del Bono Familiar Habitacional en la modalidad de aplicación de Construcción de Viviendas en Sitio Propio,https://busquedas.elperuano.pe/dispositivo/NL/2362908-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362878-1,INSTITUTO PERUANO DEL DEPORTE,RESOLUCION,N° 00004-2025-P/IPD,Designan presidente del Consejo Regional del Deporte de Moquegua,https://busquedas.elperuano.pe/dispositivo/NL/2362878-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/01/2025,2362674-1,ORGANISMO SUPERVISOR DE LA INVERSIÓN EN INFRAESTRUCTURA DE TRANSPORTE DE USO PÚBLICO,RESOLUCION,N° 0005-2025-PD-OSITRAN,Aprueban factor de productividad aplicable a los servicios regulados en el Terminal Portuario General San Martín - Pisco administrado por la empresa Terminal Portuario Paracas S.A.,https://busquedas.elperuano.pe/dispositivo/NL/2362674-1,31/01/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
