Fecha Publicaci¢n,OP,Entidad,Dispositivo,N£mero,Sumilla,Link,Fecha Corte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354390-1,INSTITUCIONES EDUCATIVAS,RESOLUCION,N¯ 0470-2024-CU-UNALM,Disponen expedir duplicado de diploma de T°tulo Profesional de Economista de la Universidad Nacional Agraria La Molina,https://busquedas.elperuano.pe/dispositivo/NL/2354390-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-1,MINISTERIO PUBLICO,RESOLUCION,N¯ 2848-2024-MP-FN,Designan fiscales en el Distrito Fiscal de La Libertad,https://busquedas.elperuano.pe/dispositivo/NL/2354501-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-2,MINISTERIO PUBLICO,RESOLUCION,N¯ 2849-2024-MP-FN,Nombran fiscal adjunta provincial provisional del Distrito Fiscal de Amazonas,https://busquedas.elperuano.pe/dispositivo/NL/2354501-2,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-3,MINISTERIO PUBLICO,RESOLUCION,N¯ 2850-2024-MP-FN,Aceptan renuncia de fiscal adjunta provincial provisional del Distrito Fiscal del Callao,https://busquedas.elperuano.pe/dispositivo/NL/2354501-3,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-4,MINISTERIO PUBLICO,RESOLUCION,N¯ 2851-2024-MP-FN,Nombran fiscal adjunto supremo provisional design†ndolo en el despacho de la Primera Fiscal°a Suprema Transitoria Especializada en Delitos Cometidos por Funcionarios P£blicos,https://busquedas.elperuano.pe/dispositivo/NL/2354501-4,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-5,MINISTERIO PUBLICO,RESOLUCION,N¯ 2852-2024-MP-FN,Nombran fiscal adjunta provincial provisional del Distrito Fiscal de Ucayali,https://busquedas.elperuano.pe/dispositivo/NL/2354501-5,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-6,MINISTERIO PUBLICO,RESOLUCION,N¯ 2853-2024-MP-FN,Nombran fiscal adjunta provincial provisional del Distrito Fiscal de Cajamarca,https://busquedas.elperuano.pe/dispositivo/NL/2354501-6,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-7,MINISTERIO PUBLICO,RESOLUCION,N¯ 2854-2024-MP-FN,Designan fiscal en el despacho de la Segunda Fiscal°a Provincial Penal Corporativa de Piura,https://busquedas.elperuano.pe/dispositivo/NL/2354501-7,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-8,MINISTERIO PUBLICO,RESOLUCION,N¯ 2855-2024-MP-FN,Nombran fiscal adjunto provincial provisional del Distrito Fiscal de Loreto,https://busquedas.elperuano.pe/dispositivo/NL/2354501-8,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2354501-9,MINISTERIO PUBLICO,RESOLUCION,N¯ 2856-2024-MP-FN,Dejan sin efecto la Resoluci¢n de la Fiscal°a de la Naci¢n N¯ 2706-2024-MP-FN,https://busquedas.elperuano.pe/dispositivo/NL/2354501-9,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2353808-1,"SUPERINTENDENCIA DE BANCA, SEGUROS Y ADMINISTRADORAS PRIVADAS DE FONDOS DE PENSIONES",RESOLUCION,SBS N¯ 04276-2024,Autorizan la difusi¢n en consulta p£blica del proyecto normativo que modifica el Reglamento para la Gesti¢n de la Continuidad del Negocio aprobado mediante Resoluci¢n SBS N¯ 877-2020 y sus modificatorias,https://busquedas.elperuano.pe/dispositivo/NL/2353808-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2352541-1,MUNICIPALIDAD DE CHORRILLOS,Res. Alcald°a,N¯ 000104-2024-MDCH/ALC,Aprueban Manual de Clasificador de Cargos (MCC) de la Municipalidad Distrital de Chorrillos,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1MjU0MS0xMjAyNDEyMTc=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2353513-1,MUNICIPALIDAD DE PUNTA HERMOSA,Res. Alcald°a,N¯ 148-2024-MDPH,Designan Auxiliar Coactivo,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1MzUxMy0xMjAyNDEyMTc=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17/12/2024,2352793-1,MUNICIPALIDAD DE PUNTA NEGRA,Res. Alcald°a,N¯ 105-2024-AL/MDPN,Aprueban el Texto Ènico de Servicios No Exclusivos (TUSNE) de la Municipalidad Distrital de Punta Negra,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1Mjc5My0xMjAyNDEyMTc=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354582-1,CONGRESO DE LA REPUBLICA,LEY,N¯ 32196,Ley que modifica la Ley 27829 Ley que crea el Bono Familiar Habitacional (BFH) a fin de fortalecer la protecci¢n de los derechos de sus beneficiarios,https://busquedas.elperuano.pe/dispositivo/NL/2354582-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354582-2,CONGRESO DE LA REPUBLICA,LEY,N¯ 32197,Ley que autoriza el otorgamiento de una entrega econ¢mica para el personal policial que de forma voluntaria preste servicios de patrullaje a pie patrullaje motorizado y operaciones focalizadas de investigaci¢n en el marco de la lucha contra la delincuencia com£n y la inseguridad ciudadana y dicta otras medidas,https://busquedas.elperuano.pe/dispositivo/NL/2354582-2,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354582-3,AMBIENTE,DECRETO SUPREMO,N¯ 015-2024-MINAM,Decreto Supremo que aprueba el Plan de Acci¢n Multisectorial Integrado de Intervenci¢n para la Cuenca del R°o Coralaque,https://busquedas.elperuano.pe/dispositivo/NL/2354582-3,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354141-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION DIRECTORAL,N¯ 366-2024-MIDAGRI-DVDAFIR-AGRO RURAL-DE,Designan Jefe de la Sub Unidad de Abastecimiento de la Unidad de Administraci¢n de AGRO RURAL,https://busquedas.elperuano.pe/dispositivo/NL/2354141-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354102-1,DESARROLLO E INCLUSI‡N SOCIAL,RESOLUCION,N¯ D000752-2024-MIDIS/PNAEQW-DE,Designan Jefa de la Unidad Territorial Loreto del Programa Nacional de Alimentaci¢n Escolar Qali Warma,https://busquedas.elperuano.pe/dispositivo/NL/2354102-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353964-1,EDUCACION,RESOLUCION DIRECTORAL,N¯ 000230-2024-MINEDU-VMGI-PRONIED-DE,Designan Coordinador de Equipo de la Unidad Gerencial de Estudios y Obras del Programa Nacional de Infraestructura Educativa,https://busquedas.elperuano.pe/dispositivo/NL/2353964-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353971-1,EDUCACION,RESOLUCION DIRECTORAL,N¯ 000232-2024-MINEDU-VMGI-PRONIED-DE,Designan Directora de Sistema Administrativo III de la Unidad Gerencial de Mantenimiento del Programa Nacional de Infraestructura Educativa,https://busquedas.elperuano.pe/dispositivo/NL/2353971-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354100-1,EDUCACION,RESOLUCION MINISTERIAL,N¯ 629-2024-MINEDU,Designan Jefa de la Unidad de Programaci¢n e Inversiones de la Oficina de Planificaci¢n EstratÇgica y Presupuesto y como Responsable de la Oficina de Programaci¢n Multianual de Inversiones del Sector Educaci¢n,https://busquedas.elperuano.pe/dispositivo/NL/2354100-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354103-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N¯ 375-2024-MIMP,Designan Secretario General del Ministerio de la Mujer y Poblaciones Vulnerables,https://busquedas.elperuano.pe/dispositivo/NL/2354103-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353111-1,PRODUCE,RESOLUCION DIRECTORAL,N¯ 029-2024-INACAL/DN,Aprueban Normas TÇcnicas Peruanas en su versi¢n 2024 referentes a conservas de pescado cacao y chocolate y confiter°a,https://busquedas.elperuano.pe/dispositivo/NL/2353111-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353121-1,PRODUCE,RESOLUCION DIRECTORAL,N¯ 030-2024-INACAL/DN,Aprueban Normas TÇcnicas Peruanas referentes a productos de acero fertilizantes pl†sticos calidad del aire ambiente y otros,https://busquedas.elperuano.pe/dispositivo/NL/2353121-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354104-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 738-2024-MTC/01,Designan Directora de la Direcci¢n de Gesti¢n Ambiental de la Direcci¢n General de Asuntos Ambientales del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2354104-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354105-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 739-2024-MTC/01,Designan Ejecutora Coactiva de la Oficina de Cobranza y Ejecuci¢n Coactiva de la Oficina General de Administraci¢n del Ministerio,https://busquedas.elperuano.pe/dispositivo/NL/2354105-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354106-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 743-2024-MTC/01.02,Autorizan viaje de inspector de la Direcci¢n General de Aeron†utica Civil a EE.UU. en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2354106-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354101-1,AUTORIDAD DE TRANSPORTE URBANO PARA LIMA Y CALLAO,RESOLUCION DIRECTORAL,N¯ D-000051-2024-ATU/DO,Aprueban los Lineamientos para la atenci¢n frente a situaciones de emergencias causada por desastres naturales en el COSAC I ante la ocurrencia de sismos y las contingencias producidas por estas,https://busquedas.elperuano.pe/dispositivo/NL/2354101-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354464-1,AUTORIDAD PORTUARIA NACIONAL,RESOLUCION,N¯ 0099-2024-APN-DIR,Aprueban modificaci¢n del Anexo 1 Puertos donde la Autoridad Portuaria Nacional ejecutar† el procedimiento de recepci¢n y despacho de naves del Reglamento para la Recepci¢n y Despacho de Naves en los Puertos de la Rep£blica del Per£ aprobado por Decreto Supremo N¯ 013-2011-MTC,https://busquedas.elperuano.pe/dispositivo/NL/2354464-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354073-1,SUPERINTENDENCIA NACIONAL DE FISCALIZACI‡N LABORAL,RESOLUCION,N¯ 269-2024-SUNAFIL,Designan Intendente Regional de la Intendencia Regional de Lima de la SUNAFIL,https://busquedas.elperuano.pe/dispositivo/NL/2354073-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2350920-1,BANCO CENTRAL DE RESERVA,RESOLUCION,N¯ 0063-2024-BCRP-N,Autorizan misi¢n en el exterior de funcionario del BCRP para participar en evento a realizarse en Chile,https://busquedas.elperuano.pe/dispositivo/NL/2350920-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354415-1,JURADO NACIONAL DE ELECCIONES,RESOLUCION,N¯ 0423-2024-JNE,Aprueban el cronograma electoral para el proceso de Elecciones Municipales Complementarias 2025,https://busquedas.elperuano.pe/dispositivo/NL/2354415-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2354527-1,MUNICIPALIDAD DE JESUS MARIA,Ordenanzas,N¯ 733-MDJM,Ordenanza que regula el sorteo de premios para los vecinos por el 61¯ aniversario del distrito de Jes£s Mar°a,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1NDUyNy0xMjAyNDEyMTY=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353391-1,MUNICIPALIDAD DE LA MOLINA,Ordenanzas,N¯ 461/MDLM,Ordenanza que regula los beneficios tributarios municipales para la poblaci¢n en situaci¢n econ¢mica precaria y/o con discapacidad en el distrito de La Molina,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1MzM5MS0xMjAyNDEyMTY=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353599-1,MUNICIPALIDAD DE LA MOLINA,Ordenanzas,N¯ 460/MDLM,Ordenanza que establece el Programa de Reconocimiento e Incentivos por Puntualidad en el Pago de Tributos Municipales - MOLICARD - en el distrito de La Molina,https://epdoc2.elperuano.pe/EpPo/VistaDE.asp?Referencias=MjM1MzU5OS0xMjAyNDEyMTY=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2352591-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 108-2024-ACSS,Condecoran a persona natural con la medalla vecinal de la Orden Santiago Ap¢stol,https://busquedas.elperuano.pe/dispositivo/NL/2352591-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2352599-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 109-2024-ACSS,Condecoran a persona natural con la medalla vecinal de la Orden Santiago Ap¢stol,https://busquedas.elperuano.pe/dispositivo/NL/2352599-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2352600-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 110-2024-ACSS,Condecoran a asociaci¢n con la medalla c°vica de la Orden Santiago Ap¢stol,https://busquedas.elperuano.pe/dispositivo/NL/2352600-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2352606-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 111-2024-ACSS,Condecoran a CENTRUM ? Pontificia Universidad Cat¢lica del Per£ con la medalla c°vica de la Orden Santiago Ap¢stol,https://busquedas.elperuano.pe/dispositivo/NL/2352606-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2352608-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 112-2024-ACSS,Condecoran a la Universidad ESAN con la medalla c°vica de la Orden Santiago Ap¢stol,https://busquedas.elperuano.pe/dispositivo/NL/2352608-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2352610-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 113-2024-ACSS,Condecoran a la Universidad de Lima con la medalla c°vica de la Orden Santiago Ap¢stol,https://busquedas.elperuano.pe/dispositivo/NL/2352610-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16/12/2024,2353010-1,MUNICIPALIDAD DE SANTIAGO DE SURCO,ACUERDO,N¯ 104-2024-ACSS,Declaran desfavorable solicitud de Cambio de Zonificaci¢n de Zona Residencial de Densidad Baja (RDB) a Residencial de Densidad Media (RDM) para predio ubicado en el distrito,https://busquedas.elperuano.pe/dispositivo/NL/2353010-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354079-1,CONGRESO DE LA REPUBLICA,LEY,N¯ 32192,Ley que modifica el Decreto Legislativo 1350 Decreto Legislativo de Migraciones y el Decreto Legislativo 1582 - Decreto Legislativo que modifica el Decreto Legislativo 1350 Decreto Legislativo de Migraciones - para disponer la obligatoriedad de identificaci¢n de las personas extranjeras,https://busquedas.elperuano.pe/dispositivo/NL/2354079-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354079-2,CONGRESO DE LA REPUBLICA,LEY,N¯ 32193,Ley que declara de interÇs nacional la creaci¢n del Jardin Bot†nico Nacional del Per£,https://busquedas.elperuano.pe/dispositivo/NL/2354079-2,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354079-3,CONGRESO DE LA REPUBLICA,LEY,N¯ 32194,Ley que declara de necesidad p£blica e interÇs nacional diversos proyectos y obras de infraestructura en los departamentos de Amazonas Apur°mac Ayacucho Cajamarca Ica Jun°n La Libertad Lambayeque Lima Loreto Piura y Ucayali,https://busquedas.elperuano.pe/dispositivo/NL/2354079-3,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354079-4,CONGRESO DE LA REPUBLICA,LEY,N¯ 32195,Ley de desarrollo agricola del c†§amo para su uso industrial,https://busquedas.elperuano.pe/dispositivo/NL/2354079-4,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354081-1,PRESIDENCIA DEL CONSEJO DE MINISTROS,RESOLUCION MINISTERIAL,N¯ 356-2024-PCM,Autorizan transferencia financiera de recursos a favor del Programa de las Naciones Unidas para el Desarrollo (PNUD) para la ejecuci¢n del Proyecto PNUD 00099502 ? ID 00102790 Gesti¢n Social y Di†logo Multiactor,https://busquedas.elperuano.pe/dispositivo/NL/2354081-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354014-1,AMBIENTE,RESOLUCION,N¯ 115-2024-SENAMHI/PREJ,Designan Subdirector de Evaluaci¢n del Ambiente AtmosfÇrico de la Direcci¢n de Meteorolog°a y Evaluaci¢n Ambiental AtmosfÇrica del SENAMHI,https://busquedas.elperuano.pe/dispositivo/NL/2354014-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2353473-1,CULTURA,RESOLUCION VICE MINISTERIAL,N¯ 000343-2024-VMPCIC/MC,Declaran Patrimonio Cultural de la Naci¢n a nueve bienes culturales muebles pertenecientes a la Municipalidad Provincial de Ica,https://busquedas.elperuano.pe/dispositivo/NL/2353473-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354094-1,DEFENSA,RESOLUCION VICE MINISTERIAL,N¯ 00120-2024-DE/VRD,Aprueban el Plan Operativo Institucional ? POI Anual 2024 actualizado versi¢n 2 del Ministerio de Defensa,https://busquedas.elperuano.pe/dispositivo/NL/2354094-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2353505-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION DIRECTORAL,N¯ D000045-2024-MIDAGRI-SENASA-DSV,Aprueban como medida fitosanitaria la aplicaci¢n en los Puestos de Control Internos del SENASA la inspecci¢n de frutos hospedantes de la plaga moscas de la fruta en cantidades no mayores a diez (10) kilogramos,https://busquedas.elperuano.pe/dispositivo/NL/2353505-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354091-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,N¯ 0414-2024-MIDAGRI,Reconocen representantes titular y alterno en el Consejo Directivo del Servicio Nacional Forestal y de Fauna Silvestre - SERFOR,https://busquedas.elperuano.pe/dispositivo/NL/2354091-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354092-1,DESARROLLO AGRARIO Y RIEGO,RESOLUCION MINISTERIAL,N¯ 0415-2024-MIDAGRI,Aprueban tres Fichas de Homologaci¢n en el Listado de Requerimientos Homologados,https://busquedas.elperuano.pe/dispositivo/NL/2354092-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354093-1,DESARROLLO E INCLUSI‡N SOCIAL,RESOLUCION MINISTERIAL,N¯ D000199 -2024-MIDIS,Designan Asesora de la Secretar°a General del Ministerio de Desarrollo e Inclusi¢n Social,https://busquedas.elperuano.pe/dispositivo/NL/2354093-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354084-1,ENERGIA Y MINAS,RESOLUCION MINISTERIAL,N¯ 460-2024-MINEM/DM,Declaran de interÇs para el Ministerio de Energ°a y Minas su participaci¢n en el evento internacional Convenci¢n Anual PDAC 2025 que se realizar† en la ciudad de Toronto Canad†,https://busquedas.elperuano.pe/dispositivo/NL/2354084-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354085-1,ENERGIA Y MINAS,RESOLUCION MINISTERIAL,N¯ 458-2024-MINEM/DM,Aprueban acciones inmediatas que conlleven al cierre definitivo de la unidad minera Florencia-Tucari de la empresa Aruntani S.A.C.,https://busquedas.elperuano.pe/dispositivo/NL/2354085-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354095-1,INTERIOR,RESOLUCION MINISTERIAL,N¯ 1524-2024-IN,Autorizan viaje de personal policial a Argentina en comisi¢n de servicios,https://busquedas.elperuano.pe/dispositivo/NL/2354095-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354087-1,JUSTICIA Y DERECHOS HUMANOS,RESOLUCION MINISTERIAL,N¯ 0317-2024-JUS,Disponen la publicaci¢n del proyecto de Reglamento del Registro Nacional de µrbitros y Centros de Arbitraje (RENACE); el proyecto de Decreto Supremo que lo aprueba y el proyecto de exposici¢n de motivos que lo sustenta,https://busquedas.elperuano.pe/dispositivo/NL/2354087-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354080-1,MUJER Y POBLACIONES VULNERABLES,RESOLUCION MINISTERIAL,N¯ 376-2024-MIMP,Aprueban el Padr¢n de Beneficiarios de la Subvenci¢n Econ¢mica por Acogimiento Familiar (PB-SEAF) correspondiente al mes de noviembre de 2024 y el monto total por concepto de subvenci¢n econ¢mica,https://busquedas.elperuano.pe/dispositivo/NL/2354080-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2353542-1,RELACIONES EXTERIORES,CONVENIO,Protocolo Adhesion - Tratado Asoc Transpac°fico,Protocolo de Adhesi¢n del Reino Unido de Gran Breta§a e Irlanda del Norte al Tratado Integral y Progresista de Asociaci¢n Transpac°fico,https://epdoc2.elperuano.pe/EpPo/VistaNLSE.asp?Referencias=MjM1MzU0Mi0xMjAyNDEyMTU=,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2351584-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 726-2024-MTC/01,Ratifican el Memorando de Entendimiento sobre Liberalizaci¢n de Servicios Exclusivos de Carga AÇrea entre las Autoridades de Aviaci¢n Civil de los Estados Miembros de la Comisi¢n Latinoamericana de Aviaci¢n Civil (CLAC),https://busquedas.elperuano.pe/dispositivo/NL/2351584-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354096-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 735-2024-MTC/01,Aprueban el Plan Operativo Institucional (POI) Anual 2024 Actualizado Versi¢n 1 del Pliego 036: Ministerio de Transportes y Comunicaciones,https://busquedas.elperuano.pe/dispositivo/NL/2354096-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354097-1,TRANSPORTES Y COMUNICACIONES,RESOLUCION MINISTERIAL,N¯ 740-2024-MTC/01.02,Disponen la publicaci¢n del proyecto de Decreto Supremo que modifica el Reglamento Nacional de Tr†nsito aprobado por Decreto Supremo N¯ 033-2001-MTC as° como su Exposici¢n de Motivos,https://busquedas.elperuano.pe/dispositivo/NL/2354097-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2352747-1,INSTITUTO GEOL‡GICO MINERO Y METALÈRGICO,RESOLUCION,N¯ 0188-2024-INGEMMET/PE,Disponen publicar la relaci¢n de los 212 t°tulos de concesi¢n minera cuyos t°tulos se aprobaron en noviembre del 2024,https://busquedas.elperuano.pe/dispositivo/NL/2352747-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354090-1,ORGANISMO TêCNICO DE LA ADMINISTRACI‡N DE LOS SERVICIOS DE SANEAMIENTO,ACUERDO,N¯ 022-2024-CONSEJO DIRECTIVO,Acuerdo adoptado sobre designaci¢n de Gerente General en Empresas Prestadoras de Servicios de Saneamiento ? EPS,https://busquedas.elperuano.pe/dispositivo/NL/2354090-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2354086-1,PROCURADUR÷A GENERAL DEL ESTADO,RESOLUCION,N¯ D000847-2024-JUS/PGE-PG,Designan Asesora II de la Presidencia Ejecutiva de la Procuradur°a General del Estado,https://busquedas.elperuano.pe/dispositivo/NL/2354086-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2353962-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACI‡N TRIBUTARIA,RESOLUCION,N¯ 000283-2024/SUNAT,Designan Jefe de Proyecto Componente Nuevo Proceso y Sistema de Recaudaci¢n del Programa Transformaci¢n Digital,https://busquedas.elperuano.pe/dispositivo/NL/2353962-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15/12/2024,2353988-1,SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACI‡N TRIBUTARIA,RESOLUCION,N¯ 000281-2024/SUNAT,Resoluci¢n de Superintendencia que modifica el procedimiento general Importaci¢n para el consumo DESPA-PG.01 (versi¢n 8) y el procedimiento espec°fico Reconocimiento f°sico - extracci¢n y an†lisis de muestras DESPA-PE.00.03 (versi¢n 4),https://busquedas.elperuano.pe/dispositivo/NL/2353988-1,31/12/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
